meme_id,timestep,agent1,agent2
2739,94,40.0,45.0
2739,94,40.0,46.0
2739,94,40.0,47.0
2739,94,40.0,48.0
2739,94,40.0,49.0
2638,95,1l,5.0
2638,95,1l,7.0
2638,95,1l,16.0
2638,95,1l,47.0
2638,95,1l,0h
2741,95,0h,9.0
2741,95,0h,14.0
2741,95,0h,19.0
2741,95,0h,34.0
2741,95,0h,1l
2743,95,1l,5.0
2743,95,1l,7.0
2743,95,1l,16.0
2743,95,1l,47.0
2743,95,1l,0h
2745,95,30.0,31.0
2745,95,30.0,32.0
2745,95,30.0,33.0
2745,95,30.0,34.0
2745,95,30.0,35.0
2745,95,30.0,36.0
2745,95,30.0,37.0
2745,95,30.0,38.0
2745,95,30.0,39.0
2490,95,29.0,19.0
2756,95,0.0,1.0
2756,95,0.0,2.0
2756,95,0.0,3.0
2756,95,0.0,4.0
2756,95,0.0,5.0
2756,95,0.0,6.0
2756,95,0.0,7.0
2756,95,0.0,8.0
2756,95,0.0,9.0
2757,95,20.0,21.0
2757,95,20.0,22.0
2757,95,20.0,23.0
2757,95,20.0,24.0
2757,95,20.0,25.0
2757,95,20.0,26.0
2757,95,20.0,27.0
2757,95,20.0,28.0
2757,95,20.0,29.0
2615,95,29.0,19.0
2590,95,39.0,29.0
2764,95,10.0,11.0
2764,95,10.0,12.0
2764,95,10.0,13.0
2764,95,10.0,14.0
2764,95,10.0,15.0
2764,95,10.0,16.0
2764,95,10.0,17.0
2764,95,10.0,18.0
2764,95,10.0,19.0
2768,96,19.0,9.0
2773,96,29.0,19.0
2777,96,20.0,21.0
2777,96,20.0,22.0
2777,96,20.0,23.0
2777,96,20.0,24.0
2777,96,20.0,25.0
2777,96,20.0,26.0
2777,96,20.0,27.0
2777,96,20.0,28.0
2777,96,20.0,29.0
2783,96,0.0,1.0
2783,96,0.0,2.0
2783,96,0.0,3.0
2783,96,0.0,4.0
2783,96,0.0,5.0
2783,96,0.0,6.0
2783,96,0.0,7.0
2783,96,0.0,8.0
2783,96,0.0,9.0
2790,96,29.0,19.0
2792,96,49.0,39.0
2793,96,39.0,29.0
2604,96,39.0,29.0
2794,96,1l,5.0
2794,96,1l,7.0
2794,96,1l,16.0
2794,96,1l,47.0
2794,96,1l,0h
2796,96,29.0,19.0
2797,97,30.0,31.0
2797,97,30.0,32.0
2797,97,30.0,33.0
2797,97,30.0,34.0
2797,97,30.0,35.0
2797,97,30.0,36.0
2797,97,30.0,37.0
2797,97,30.0,38.0
2797,97,30.0,39.0
2794,97,0h,9.0
2794,97,0h,14.0
2794,97,0h,19.0
2794,97,0h,34.0
2794,97,0h,1l
2800,97,0h,9.0
2800,97,0h,14.0
2800,97,0h,19.0
2800,97,0h,34.0
2800,97,0h,1l
2801,97,30.0,31.0
2801,97,30.0,32.0
2801,97,30.0,33.0
2801,97,30.0,34.0
2801,97,30.0,35.0
2801,97,30.0,36.0
2801,97,30.0,37.0
2801,97,30.0,38.0
2801,97,30.0,39.0
2803,97,40.0,41.0
2803,97,40.0,42.0
2803,97,40.0,43.0
2803,97,40.0,44.0
2803,97,40.0,45.0
2803,97,40.0,46.0
2803,97,40.0,47.0
2803,97,40.0,48.0
2803,97,40.0,49.0
2804,97,30.0,31.0
2804,97,30.0,32.0
2804,97,30.0,33.0
2804,97,30.0,34.0
2804,97,30.0,35.0
2804,97,30.0,36.0
2804,97,30.0,37.0
2804,97,30.0,38.0
2804,97,30.0,39.0
2805,97,39.0,29.0
2792,97,39.0,29.0
2815,97,20.0,21.0
2815,97,20.0,22.0
2815,97,20.0,23.0
2815,97,20.0,24.0
2815,97,20.0,25.0
2815,97,20.0,26.0
2815,97,20.0,27.0
2815,97,20.0,28.0
2815,97,20.0,29.0
2816,97,40.0,41.0
2816,97,40.0,42.0
2816,97,40.0,43.0
2816,97,40.0,44.0
2816,97,40.0,45.0
2816,97,40.0,46.0
2816,97,40.0,47.0
2816,97,40.0,48.0
2816,97,40.0,49.0
2817,97,30.0,31.0
2817,97,30.0,32.0
2817,97,30.0,33.0
2817,97,30.0,34.0
2817,97,30.0,35.0
2817,97,30.0,36.0
2817,97,30.0,37.0
2817,97,30.0,38.0
2817,97,30.0,39.0
2822,97,40.0,41.0
2822,97,40.0,42.0
2822,97,40.0,43.0
2822,97,40.0,44.0
2822,97,40.0,45.0
2822,97,40.0,46.0
2822,97,40.0,47.0
2822,97,40.0,48.0
2822,97,40.0,49.0
2824,97,0h,9.0
2824,97,0h,14.0
2824,97,0h,19.0
2824,97,0h,34.0
2824,97,0h,1l
2591,98,29.0,19.0
2827,98,19.0,9.0
2830,98,49.0,39.0
2833,98,20.0,21.0
2833,98,20.0,22.0
2833,98,20.0,23.0
2833,98,20.0,24.0
2833,98,20.0,25.0
2833,98,20.0,26.0
2833,98,20.0,27.0
2833,98,20.0,28.0
2833,98,20.0,29.0
2841,98,20.0,21.0
2841,98,20.0,22.0
2841,98,20.0,23.0
2841,98,20.0,24.0
2841,98,20.0,25.0
2841,98,20.0,26.0
2841,98,20.0,27.0
2841,98,20.0,28.0
2841,98,20.0,29.0
2848,98,20.0,21.0
2848,98,20.0,22.0
2848,98,20.0,23.0
2848,98,20.0,24.0
2848,98,20.0,25.0
2848,98,20.0,26.0
2848,98,20.0,27.0
2848,98,20.0,28.0
2848,98,20.0,29.0
2854,98,29.0,19.0
2863,99,0.0,1.0
2863,99,0.0,2.0
2863,99,0.0,3.0
2863,99,0.0,4.0
2863,99,0.0,5.0
2863,99,0.0,6.0
2863,99,0.0,7.0
2863,99,0.0,8.0
2863,99,0.0,9.0
2865,99,10.0,11.0
2865,99,10.0,12.0
2865,99,10.0,13.0
2865,99,10.0,14.0
2865,99,10.0,15.0
2865,99,10.0,16.0
2865,99,10.0,17.0
2865,99,10.0,18.0
2865,99,10.0,19.0
2615,99,19.0,9.0
2867,99,30.0,31.0
2867,99,30.0,32.0
2867,99,30.0,33.0
2867,99,30.0,34.0
2867,99,30.0,35.0
2867,99,30.0,36.0
2867,99,30.0,37.0
2867,99,30.0,38.0
2867,99,30.0,39.0
2871,99,10.0,11.0
2871,99,10.0,12.0
2871,99,10.0,13.0
2871,99,10.0,14.0
2871,99,10.0,15.0
2871,99,10.0,16.0
2871,99,10.0,17.0
2871,99,10.0,18.0
2871,99,10.0,19.0
2873,99,19.0,9.0
2874,99,0.0,1.0
2874,99,0.0,2.0
2874,99,0.0,3.0
2874,99,0.0,4.0
2874,99,0.0,5.0
2874,99,0.0,6.0
2874,99,0.0,7.0
2874,99,0.0,8.0
2874,99,0.0,9.0
2875,99,10.0,11.0
2875,99,10.0,12.0
2875,99,10.0,13.0
2875,99,10.0,14.0
2875,99,10.0,15.0
2875,99,10.0,16.0
2875,99,10.0,17.0
2875,99,10.0,18.0
2875,99,10.0,19.0
2877,99,0.0,1.0
2877,99,0.0,2.0
2877,99,0.0,3.0
2877,99,0.0,4.0
2877,99,0.0,5.0
2877,99,0.0,6.0
2877,99,0.0,7.0
2877,99,0.0,8.0
2877,99,0.0,9.0
2880,99,1l,5.0
2880,99,1l,7.0
2880,99,1l,16.0
2880,99,1l,47.0
2880,99,1l,0h
2884,99,30.0,31.0
2884,99,30.0,32.0
2884,99,30.0,33.0
2884,99,30.0,34.0
2884,99,30.0,35.0
2884,99,30.0,36.0
2884,99,30.0,37.0
2884,99,30.0,38.0
2884,99,30.0,39.0
2638,99,0h,9.0
2638,99,0h,14.0
2638,99,0h,19.0
2638,99,0h,34.0
2638,99,0h,1l
2887,99,30.0,31.0
2887,99,30.0,32.0
2887,99,30.0,33.0
2887,99,30.0,34.0
2887,99,30.0,35.0
2887,99,30.0,36.0
2887,99,30.0,37.0
2887,99,30.0,38.0
2887,99,30.0,39.0
2590,99,29.0,19.0
2890,100,10.0,11.0
2890,100,10.0,12.0
2890,100,10.0,13.0
2890,100,10.0,14.0
2890,100,10.0,15.0
2890,100,10.0,16.0
2890,100,10.0,17.0
2890,100,10.0,18.0
2890,100,10.0,19.0
2892,100,1l,5.0
2892,100,1l,7.0
2892,100,1l,16.0
2892,100,1l,47.0
2892,100,1l,0h
2893,100,0h,9.0
2893,100,0h,14.0
2893,100,0h,19.0
2893,100,0h,34.0
2893,100,0h,1l
2894,100,0h,9.0
2894,100,0h,14.0
2894,100,0h,19.0
2894,100,0h,34.0
2894,100,0h,1l
2898,100,0h,9.0
2898,100,0h,14.0
2898,100,0h,19.0
2898,100,0h,34.0
2898,100,0h,1l
2848,100,29.0,19.0
2900,100,40.0,41.0
2900,100,40.0,42.0
2900,100,40.0,43.0
2900,100,40.0,44.0
2900,100,40.0,45.0
2900,100,40.0,46.0
2900,100,40.0,47.0
2900,100,40.0,48.0
2900,100,40.0,49.0
2903,100,20.0,21.0
2903,100,20.0,22.0
2903,100,20.0,23.0
2903,100,20.0,24.0
2903,100,20.0,25.0
2903,100,20.0,26.0
2903,100,20.0,27.0
2903,100,20.0,28.0
2903,100,20.0,29.0
2793,100,29.0,19.0
2893,100,19.0,9.0
2906,100,40.0,41.0
2906,100,40.0,42.0
2906,100,40.0,43.0
2906,100,40.0,44.0
2906,100,40.0,45.0
2906,100,40.0,46.0
2906,100,40.0,47.0
2906,100,40.0,48.0
2906,100,40.0,49.0
2908,100,0h,9.0
2908,100,0h,14.0
2908,100,0h,19.0
2908,100,0h,34.0
2908,100,0h,1l
2909,100,10.0,11.0
2909,100,10.0,12.0
2909,100,10.0,13.0
2909,100,10.0,14.0
2909,100,10.0,15.0
2909,100,10.0,16.0
2909,100,10.0,17.0
2909,100,10.0,18.0
2909,100,10.0,19.0
2792,100,39.0,29.0
2912,100,1l,5.0
2912,100,1l,7.0
2912,100,1l,16.0
2912,100,1l,47.0
2912,100,1l,0h
2916,100,10.0,11.0
2916,100,10.0,12.0
2916,100,10.0,13.0
2916,100,10.0,14.0
2916,100,10.0,15.0
2916,100,10.0,16.0
2916,100,10.0,17.0
2916,100,10.0,18.0
2916,100,10.0,19.0
2919,100,0.0,1.0
2919,100,0.0,2.0
2919,100,0.0,3.0
2919,100,0.0,4.0
2919,100,0.0,5.0
2919,100,0.0,6.0
2919,100,0.0,7.0
2919,100,0.0,8.0
2919,100,0.0,9.0
2921,100,1l,5.0
2921,100,1l,7.0
2921,100,1l,16.0
2921,100,1l,47.0
2921,100,1l,0h
2793,101,29.0,19.0
2922,101,0h,9.0
2922,101,0h,14.0
2922,101,0h,19.0
2922,101,0h,34.0
2922,101,0h,1l
2924,101,0.0,1.0
2924,101,0.0,2.0
2924,101,0.0,3.0
2924,101,0.0,4.0
2924,101,0.0,5.0
2924,101,0.0,6.0
2924,101,0.0,7.0
2924,101,0.0,8.0
2924,101,0.0,9.0
2928,101,29.0,19.0
2934,101,40.0,41.0
2934,101,40.0,42.0
2934,101,40.0,43.0
2934,101,40.0,44.0
2934,101,40.0,45.0
2934,101,40.0,46.0
2934,101,40.0,47.0
2934,101,40.0,48.0
2934,101,40.0,49.0
2935,101,0h,9.0
2935,101,0h,14.0
2935,101,0h,19.0
2935,101,0h,34.0
2935,101,0h,1l
2936,101,10.0,11.0
2936,101,10.0,12.0
2936,101,10.0,13.0
2936,101,10.0,14.0
2936,101,10.0,15.0
2936,101,10.0,16.0
2936,101,10.0,17.0
2936,101,10.0,18.0
2936,101,10.0,19.0
2638,101,0h,9.0
2638,101,0h,14.0
2638,101,0h,19.0
2638,101,0h,34.0
2638,101,0h,1l
2941,101,39.0,29.0
2944,101,0.0,1.0
2944,101,0.0,2.0
2944,101,0.0,3.0
2944,101,0.0,4.0
2944,101,0.0,5.0
2944,101,0.0,6.0
2944,101,0.0,7.0
2944,101,0.0,8.0
2944,101,0.0,9.0
2947,102,19.0,9.0
2793,102,19.0,9.0
2954,102,49.0,39.0
2604,102,29.0,19.0
2963,102,10.0,11.0
2963,102,10.0,12.0
2963,102,10.0,13.0
2963,102,10.0,14.0
2963,102,10.0,15.0
2963,102,10.0,16.0
2963,102,10.0,17.0
2963,102,10.0,18.0
2963,102,10.0,19.0
2965,102,40.0,41.0
2965,102,40.0,42.0
2965,102,40.0,43.0
2965,102,40.0,44.0
2965,102,40.0,45.0
2965,102,40.0,46.0
2965,102,40.0,47.0
2965,102,40.0,48.0
2965,102,40.0,49.0
2792,102,39.0,29.0
2805,102,29.0,19.0
2908,103,1l,5.0
2908,103,1l,7.0
2908,103,1l,16.0
2908,103,1l,47.0
2908,103,1l,0h
2972,103,29.0,19.0
2976,103,0.0,1.0
2976,103,0.0,2.0
2976,103,0.0,3.0
2976,103,0.0,4.0
2976,103,0.0,5.0
2976,103,0.0,6.0
2976,103,0.0,7.0
2976,103,0.0,8.0
2976,103,0.0,9.0
2638,103,1l,5.0
2638,103,1l,7.0
2638,103,1l,16.0
2638,103,1l,47.0
2638,103,1l,0h
2979,103,49.0,39.0
2985,103,29.0,19.0
2986,103,29.0,19.0
2987,103,10.0,11.0
2987,103,10.0,12.0
2987,103,10.0,13.0
2987,103,10.0,14.0
2987,103,10.0,15.0
2987,103,10.0,16.0
2987,103,10.0,17.0
2987,103,10.0,18.0
2987,103,10.0,19.0
2638,103,1l,5.0
2638,103,1l,7.0
2638,103,1l,16.0
2638,103,1l,47.0
2638,103,1l,0h
2922,103,19.0,9.0
2757,103,29.0,19.0
3000,103,10.0,11.0
3000,103,10.0,12.0
3000,103,10.0,13.0
3000,103,10.0,14.0
3000,103,10.0,15.0
3000,103,10.0,16.0
3000,103,10.0,17.0
3000,103,10.0,18.0
3000,103,10.0,19.0
2638,103,0h,9.0
2638,103,0h,14.0
2638,103,0h,19.0
2638,103,0h,34.0
2638,103,0h,1l
3001,103,0.0,1.0
3001,103,0.0,2.0
3001,103,0.0,3.0
3001,103,0.0,4.0
3001,103,0.0,5.0
3001,103,0.0,6.0
3001,103,0.0,7.0
3001,103,0.0,8.0
3001,103,0.0,9.0
2714,103,0h,9.0
2714,103,0h,14.0
2714,103,0h,19.0
2714,103,0h,34.0
2714,103,0h,1l
2908,104,1l,5.0
2908,104,1l,7.0
2908,104,1l,16.0
2908,104,1l,47.0
2908,104,1l,0h
2928,104,19.0,9.0
3006,104,20.0,21.0
3006,104,20.0,22.0
3006,104,20.0,23.0
3006,104,20.0,24.0
3006,104,20.0,25.0
3006,104,20.0,26.0
3006,104,20.0,27.0
3006,104,20.0,28.0
3006,104,20.0,29.0
3010,104,29.0,19.0
2892,104,0h,9.0
2892,104,0h,14.0
2892,104,0h,19.0
2892,104,0h,34.0
2892,104,0h,1l
2633,104,39.0,29.0
3014,104,10.0,11.0
3014,104,10.0,12.0
3014,104,10.0,13.0
3014,104,10.0,14.0
3014,104,10.0,15.0
3014,104,10.0,16.0
3014,104,10.0,17.0
3014,104,10.0,18.0
3014,104,10.0,19.0
2805,104,29.0,19.0
2743,104,0h,9.0
2743,104,0h,14.0
2743,104,0h,19.0
2743,104,0h,34.0
2743,104,0h,1l
3023,105,0.0,1.0
3023,105,0.0,2.0
3023,105,0.0,3.0
3023,105,0.0,4.0
3023,105,0.0,5.0
3023,105,0.0,6.0
3023,105,0.0,7.0
3023,105,0.0,8.0
3023,105,0.0,9.0
3024,105,10.0,11.0
3024,105,10.0,12.0
3024,105,10.0,13.0
3024,105,10.0,14.0
3024,105,10.0,15.0
3024,105,10.0,16.0
3024,105,10.0,17.0
3024,105,10.0,18.0
3024,105,10.0,19.0
3027,105,0.0,1.0
3027,105,0.0,2.0
3027,105,0.0,3.0
3027,105,0.0,4.0
3027,105,0.0,5.0
3027,105,0.0,6.0
3027,105,0.0,7.0
3027,105,0.0,8.0
3027,105,0.0,9.0
2816,105,49.0,39.0
2900,105,49.0,39.0
2578,105,49.0,39.0
3040,105,0.0,1.0
3040,105,0.0,2.0
3040,105,0.0,3.0
3040,105,0.0,4.0
3040,105,0.0,5.0
3040,105,0.0,6.0
3040,105,0.0,7.0
3040,105,0.0,8.0
3040,105,0.0,9.0
3041,105,30.0,31.0
3041,105,30.0,32.0
3041,105,30.0,33.0
3041,105,30.0,34.0
3041,105,30.0,35.0
3041,105,30.0,36.0
3041,105,30.0,37.0
3041,105,30.0,38.0
3041,105,30.0,39.0
3042,105,0.0,1.0
3042,105,0.0,2.0
3042,105,0.0,3.0
3042,105,0.0,4.0
3042,105,0.0,5.0
3042,105,0.0,6.0
3042,105,0.0,7.0
3042,105,0.0,8.0
3042,105,0.0,9.0
3045,105,20.0,21.0
3045,105,20.0,22.0
3045,105,20.0,23.0
3045,105,20.0,24.0
3045,105,20.0,25.0
3045,105,20.0,26.0
3045,105,20.0,27.0
3045,105,20.0,28.0
3045,105,20.0,29.0
3047,105,49.0,39.0
3053,106,20.0,21.0
3053,106,20.0,22.0
3053,106,20.0,23.0
3053,106,20.0,24.0
3053,106,20.0,25.0
3053,106,20.0,26.0
3053,106,20.0,27.0
3053,106,20.0,28.0
3053,106,20.0,29.0
3055,106,19.0,9.0
2894,106,1l,5.0
2894,106,1l,7.0
2894,106,1l,16.0
2894,106,1l,47.0
2894,106,1l,0h
3060,106,20.0,21.0
3060,106,20.0,22.0
3060,106,20.0,23.0
3060,106,20.0,24.0
3060,106,20.0,25.0
3060,106,20.0,26.0
3060,106,20.0,27.0
3060,106,20.0,28.0
3060,106,20.0,29.0
3063,106,20.0,21.0
3063,106,20.0,22.0
3063,106,20.0,23.0
3063,106,20.0,24.0
3063,106,20.0,25.0
3063,106,20.0,26.0
3063,106,20.0,27.0
3063,106,20.0,28.0
3063,106,20.0,29.0
3063,106,29.0,19.0
3066,106,1l,5.0
3066,106,1l,7.0
3066,106,1l,16.0
3066,106,1l,47.0
3066,106,1l,0h
3060,106,29.0,19.0
3070,106,40.0,41.0
3070,106,40.0,42.0
3070,106,40.0,43.0
3070,106,40.0,44.0
3070,106,40.0,45.0
3070,106,40.0,46.0
3070,106,40.0,47.0
3070,106,40.0,48.0
3070,106,40.0,49.0
3071,106,20.0,21.0
3071,106,20.0,22.0
3071,106,20.0,23.0
3071,106,20.0,24.0
3071,106,20.0,25.0
3071,106,20.0,26.0
3071,106,20.0,27.0
3071,106,20.0,28.0
3071,106,20.0,29.0
3073,106,40.0,41.0
3073,106,40.0,42.0
3073,106,40.0,43.0
3073,106,40.0,44.0
3073,106,40.0,45.0
3073,106,40.0,46.0
3073,106,40.0,47.0
3073,106,40.0,48.0
3073,106,40.0,49.0
3074,106,40.0,41.0
3074,106,40.0,42.0
3074,106,40.0,43.0
3074,106,40.0,44.0
3074,106,40.0,45.0
3074,106,40.0,46.0
3074,106,40.0,47.0
3074,106,40.0,48.0
3074,106,40.0,49.0
3047,106,39.0,29.0
3077,106,30.0,31.0
3077,106,30.0,32.0
3077,106,30.0,33.0
3077,106,30.0,34.0
3077,106,30.0,35.0
3077,106,30.0,36.0
3077,106,30.0,37.0
3077,106,30.0,38.0
3077,106,30.0,39.0
2803,107,49.0,39.0
3083,107,10.0,11.0
3083,107,10.0,12.0
3083,107,10.0,13.0
3083,107,10.0,14.0
3083,107,10.0,15.0
3083,107,10.0,16.0
3083,107,10.0,17.0
3083,107,10.0,18.0
3083,107,10.0,19.0
3084,107,1l,5.0
3084,107,1l,7.0
3084,107,1l,16.0
3084,107,1l,47.0
3084,107,1l,0h
2912,107,0h,9.0
2912,107,0h,14.0
2912,107,0h,19.0
2912,107,0h,34.0
2912,107,0h,1l
2900,107,39.0,29.0
3089,107,0h,9.0
3089,107,0h,14.0
3089,107,0h,19.0
3089,107,0h,34.0
3089,107,0h,1l
3097,107,29.0,19.0
3098,107,20.0,21.0
3098,107,20.0,22.0
3098,107,20.0,23.0
3098,107,20.0,24.0
3098,107,20.0,25.0
3098,107,20.0,26.0
3098,107,20.0,27.0
3098,107,20.0,28.0
3098,107,20.0,29.0
3100,107,19.0,9.0
2900,107,49.0,39.0
3104,107,29.0,19.0
3084,107,0h,9.0
3084,107,0h,14.0
3084,107,0h,19.0
3084,107,0h,34.0
3084,107,0h,1l
3107,107,20.0,21.0
3107,107,20.0,22.0
3107,107,20.0,23.0
3107,107,20.0,24.0
3107,107,20.0,25.0
3107,107,20.0,26.0
3107,107,20.0,27.0
3107,107,20.0,28.0
3107,107,20.0,29.0
3115,108,20.0,21.0
3115,108,20.0,22.0
3115,108,20.0,23.0
3115,108,20.0,24.0
3115,108,20.0,25.0
3115,108,20.0,26.0
3115,108,20.0,27.0
3115,108,20.0,28.0
3115,108,20.0,29.0
3116,108,19.0,9.0
3118,108,1l,5.0
3118,108,1l,7.0
3118,108,1l,16.0
3118,108,1l,47.0
3118,108,1l,0h
3119,108,19.0,9.0
3084,108,1l,5.0
3084,108,1l,7.0
3084,108,1l,16.0
3084,108,1l,47.0
3084,108,1l,0h
3132,108,20.0,21.0
3132,108,20.0,22.0
3132,108,20.0,23.0
3132,108,20.0,24.0
3132,108,20.0,25.0
3132,108,20.0,26.0
3132,108,20.0,27.0
3132,108,20.0,28.0
3132,108,20.0,29.0
3134,108,20.0,21.0
3134,108,20.0,22.0
3134,108,20.0,23.0
3134,108,20.0,24.0
3134,108,20.0,25.0
3134,108,20.0,26.0
3134,108,20.0,27.0
3134,108,20.0,28.0
3134,108,20.0,29.0
3135,109,10.0,11.0
3135,109,10.0,12.0
3135,109,10.0,13.0
3135,109,10.0,14.0
3135,109,10.0,15.0
3135,109,10.0,16.0
3135,109,10.0,17.0
3135,109,10.0,18.0
3135,109,10.0,19.0
3137,109,20.0,21.0
3137,109,20.0,22.0
3137,109,20.0,23.0
3137,109,20.0,24.0
3137,109,20.0,25.0
3137,109,20.0,26.0
3137,109,20.0,27.0
3137,109,20.0,28.0
3137,109,20.0,29.0
3047,109,39.0,29.0
3140,109,40.0,41.0
3140,109,40.0,42.0
3140,109,40.0,43.0
3140,109,40.0,44.0
3140,109,40.0,45.0
3140,109,40.0,46.0
3140,109,40.0,47.0
3140,109,40.0,48.0
3140,109,40.0,49.0
3142,109,29.0,19.0
3145,109,39.0,29.0
3149,109,10.0,11.0
3149,109,10.0,12.0
3149,109,10.0,13.0
3149,109,10.0,14.0
3149,109,10.0,15.0
3149,109,10.0,16.0
3149,109,10.0,17.0
3149,109,10.0,18.0
3149,109,10.0,19.0
3150,109,30.0,31.0
3150,109,30.0,32.0
3150,109,30.0,33.0
3150,109,30.0,34.0
3150,109,30.0,35.0
3150,109,30.0,36.0
3150,109,30.0,37.0
3150,109,30.0,38.0
3150,109,30.0,39.0
2816,109,39.0,29.0
3154,109,30.0,31.0
3154,109,30.0,32.0
3154,109,30.0,33.0
3154,109,30.0,34.0
3154,109,30.0,35.0
3154,109,30.0,36.0
3154,109,30.0,37.0
3154,109,30.0,38.0
3154,109,30.0,39.0
3157,109,19.0,9.0
3158,109,40.0,41.0
3158,109,40.0,42.0
3158,109,40.0,43.0
3158,109,40.0,44.0
3158,109,40.0,45.0
3158,109,40.0,46.0
3158,109,40.0,47.0
3158,109,40.0,48.0
3158,109,40.0,49.0
3160,109,29.0,19.0
2900,110,29.0,19.0
3178,110,0.0,1.0
3178,110,0.0,2.0
3178,110,0.0,3.0
3178,110,0.0,4.0
3178,110,0.0,5.0
3178,110,0.0,6.0
3178,110,0.0,7.0
3178,110,0.0,8.0
3178,110,0.0,9.0
3179,110,39.0,29.0
3183,110,1l,5.0
3183,110,1l,7.0
3183,110,1l,16.0
3183,110,1l,47.0
3183,110,1l,0h
3060,110,29.0,19.0
3118,110,0h,9.0
3118,110,0h,14.0
3118,110,0h,19.0
3118,110,0h,34.0
3118,110,0h,1l
3191,110,0h,9.0
3191,110,0h,14.0
3191,110,0h,19.0
3191,110,0h,34.0
3191,110,0h,1l
3192,111,40.0,41.0
3192,111,40.0,42.0
3192,111,40.0,43.0
3192,111,40.0,44.0
3192,111,40.0,45.0
3192,111,40.0,46.0
3192,111,40.0,47.0
3192,111,40.0,48.0
3192,111,40.0,49.0
3074,111,49.0,39.0
3089,111,1l,5.0
3089,111,1l,7.0
3089,111,1l,16.0
3089,111,1l,47.0
3089,111,1l,0h
3089,111,19.0,9.0
3196,111,29.0,19.0
3198,111,29.0,19.0
2892,111,1l,5.0
2892,111,1l,7.0
2892,111,1l,16.0
2892,111,1l,47.0
2892,111,1l,0h
3209,111,40.0,41.0
3209,111,40.0,42.0
3209,111,40.0,43.0
3209,111,40.0,44.0
3209,111,40.0,45.0
3209,111,40.0,46.0
3209,111,40.0,47.0
3209,111,40.0,48.0
3209,111,40.0,49.0
3212,111,10.0,11.0
3212,111,10.0,12.0
3212,111,10.0,13.0
3212,111,10.0,14.0
3212,111,10.0,15.0
3212,111,10.0,16.0
3212,111,10.0,17.0
3212,111,10.0,18.0
3212,111,10.0,19.0
3216,111,40.0,41.0
3216,111,40.0,42.0
3216,111,40.0,43.0
3216,111,40.0,44.0
3216,111,40.0,45.0
3216,111,40.0,46.0
3216,111,40.0,47.0
3216,111,40.0,48.0
3216,111,40.0,49.0
3223,112,40.0,41.0
3223,112,40.0,42.0
3223,112,40.0,43.0
3223,112,40.0,44.0
3223,112,40.0,45.0
3223,112,40.0,46.0
3223,112,40.0,47.0
3223,112,40.0,48.0
3223,112,40.0,49.0
3224,112,20.0,21.0
3224,112,20.0,22.0
3224,112,20.0,23.0
3224,112,20.0,24.0
3224,112,20.0,25.0
3224,112,20.0,26.0
3224,112,20.0,27.0
3224,112,20.0,28.0
3224,112,20.0,29.0
3227,112,30.0,31.0
3227,112,30.0,32.0
3227,112,30.0,33.0
3227,112,30.0,34.0
3227,112,30.0,35.0
3227,112,30.0,36.0
3227,112,30.0,37.0
3227,112,30.0,38.0
3227,112,30.0,39.0
2638,112,1l,5.0
2638,112,1l,7.0
2638,112,1l,16.0
2638,112,1l,47.0
2638,112,1l,0h
3245,112,20.0,21.0
3245,112,20.0,22.0
3245,112,20.0,23.0
3245,112,20.0,24.0
3245,112,20.0,25.0
3245,112,20.0,26.0
3245,112,20.0,27.0
3245,112,20.0,28.0
3245,112,20.0,29.0
2894,112,1l,5.0
2894,112,1l,7.0
2894,112,1l,16.0
2894,112,1l,47.0
2894,112,1l,0h
3071,112,29.0,19.0
3084,112,19.0,9.0
3250,113,1l,5.0
3250,113,1l,7.0
3250,113,1l,16.0
3250,113,1l,47.0
3250,113,1l,0h
3251,113,0.0,1.0
3251,113,0.0,2.0
3251,113,0.0,3.0
3251,113,0.0,4.0
3251,113,0.0,5.0
3251,113,0.0,6.0
3251,113,0.0,7.0
3251,113,0.0,8.0
3251,113,0.0,9.0
3254,113,40.0,41.0
3254,113,40.0,42.0
3254,113,40.0,43.0
3254,113,40.0,44.0
3254,113,40.0,45.0
3254,113,40.0,46.0
3254,113,40.0,47.0
3254,113,40.0,48.0
3254,113,40.0,49.0
3255,113,0.0,1.0
3255,113,0.0,2.0
3255,113,0.0,3.0
3255,113,0.0,4.0
3255,113,0.0,5.0
3255,113,0.0,6.0
3255,113,0.0,7.0
3255,113,0.0,8.0
3255,113,0.0,9.0
3209,113,49.0,39.0
3257,113,10.0,11.0
3257,113,10.0,12.0
3257,113,10.0,13.0
3257,113,10.0,14.0
3257,113,10.0,15.0
3257,113,10.0,16.0
3257,113,10.0,17.0
3257,113,10.0,18.0
3257,113,10.0,19.0
3260,113,49.0,39.0
3265,113,20.0,21.0
3265,113,20.0,22.0
3265,113,20.0,23.0
3265,113,20.0,24.0
3265,113,20.0,25.0
3265,113,20.0,26.0
3265,113,20.0,27.0
3265,113,20.0,28.0
3265,113,20.0,29.0
3267,113,20.0,21.0
3267,113,20.0,22.0
3267,113,20.0,23.0
3267,113,20.0,24.0
3267,113,20.0,25.0
3267,113,20.0,26.0
3267,113,20.0,27.0
3267,113,20.0,28.0
3267,113,20.0,29.0
3269,113,20.0,21.0
3269,113,20.0,22.0
3269,113,20.0,23.0
3269,113,20.0,24.0
3269,113,20.0,25.0
3269,113,20.0,26.0
3269,113,20.0,27.0
3269,113,20.0,28.0
